"date","NH4_N","NO3_N","PO4_P","temperature","depth"
"2012-10-15",0.0163,1.4586,0.00596666666666667,10.5766666666667,"0_65m"
"2012-11-19",0.0126666666666667,1.562,0.00650666666666667,8.25066666666667,"0_65m"
"2012-12-10",NA,NA,NA,6.37266666666667,"0_65m"
"2013-01-28",NA,NA,NA,4.76466666666667,"0_65m"
"2013-03-18",0.0125666666666667,0.00204733333333333,0.00577333333333333,4.194,"0_65m"
"2013-04-22",0.02178,0.001862,0.00224,5.84933333333333,"0_65m"
"2013-05-13",NA,NA,NA,7.09633333333333,"0_65m"
"2013-06-17",NA,NA,NA,9.29448275862069,"0_65m"
"2013-07-22",NA,NA,NA,10.415,"0_65m"
"2013-08-19",NA,NA,NA,10.8473333333333,"0_65m"
"2013-09-23",NA,NA,NA,9.863,"0_65m"
"2013-10-21",0.0323,0.00159466666666667,0.00521333333333333,9.07,"0_65m"
"2013-11-11",0.01342,1.65333333333333,0.00427333333333333,7.99566666666667,"0_65m"
"2013-12-16",NA,NA,NA,5.589,"0_65m"
"2014-01-27",NA,NA,NA,4.862,"0_65m"
"2014-03-17",0.01478,1.83246666666667,0.00472,5.42642857142857,"0_65m"
"2014-04-14",0.0159466666666667,1.82866666666667,0.00375333333333333,7.02466666666667,"0_65m"
"2014-05-19",NA,NA,NA,4.36,"0_65m"
"2014-06-23",NA,NA,NA,11.087,"0_65m"
"2014-07-21",NA,NA,NA,11.9206666666667,"0_65m"
"2014-08-12",NA,NA,NA,9.342,"0_65m"
"2014-08-25",NA,NA,NA,11.4843333333333,"0_65m"
"2014-09-08",NA,NA,NA,10.104,"0_65m"
